Bins,CDF values
21.031353,0.9653206377677601
21.131502,0.96558768340486
21.231651,0.9658478817179317
21.3318,0.9661251983410738
21.43195,0.9664104980753594
21.5321,0.9666878146985015
21.63225,0.9669491542322446
21.732399,0.9672413067241146
21.832548,0.9675151996852427
21.932697,0.9678233292665117
22.032846,0.9680709741521983
22.132996,0.9683129129345281
22.233145,0.9685902295576703
22.333294,0.968884664490883
22.433443,0.9691448628039546
22.533592,0.9694313091924677
22.633741,0.9696960723882248
22.73389,0.9699756661278246
22.834042,0.9702427117649245
22.93419,0.9705268757120948
23.03434,0.9707676732737532
23.13449,0.971052978441595
23.234638,0.9713554019195072
23.334787,0.9716350009839921
23.434937,0.9718803634283361
23.535086,0.9721508327274501
23.635235,0.9724030424958222
23.735384,0.9726529698228515
23.835533,0.9729074620325664
23.935682,0.9731277176221402
24.035831,0.9733411218233858
24.135983,0.9735693659576592
24.236132,0.9737839154438762
24.33628,0.9740281366675487
24.43643,0.9742506746984653
24.53658,0.9744606593019968
24.636728,0.9746877622155988
24.736877,0.9749137239085295
24.837027,0.9750906131125914
24.937176,0.9752754908613528
25.037325,0.975471780816828
25.137474,0.9756395402555189
25.237623,0.9758175706802521
25.337772,0.9759955977144463
25.437923,0.9761861815665646
25.538073,0.9763630707706265
25.638222,0.9765411011953596
25.73837,0.9767271201647925
25.83852,0.9769097154722112
25.93867,0.977129971061785
26.038818,0.9773753335061289
26.138968,0.977624119612487
26.239117,0.9779048598976432
26.339266,0.9781958711688418
26.439415,0.9784663404679558
26.539564,0.9787790349319103
26.639713,0.9790358046927673
26.739864,0.9793039915505385
26.840014,0.9795653310842816
26.940163,0.9798460713694378
27.040312,0.9801176818892231
27.140461,0.9804223878084781
27.24061,0.9807225288450476
27.34076,0.981019246219603
27.440908,0.9813638948623559
27.541058,0.9817131083877941
27.641207,0.9820680280165892
27.741356,0.9823909934665861
27.841505,0.9827687375088086
27.941654,0.9831613099431855
28.041805,0.9835242181166802
28.141954,0.9838791377454753
28.242104,0.9842454695809841
28.342253,0.984611801416493
28.442402,0.9849678622659594
28.542551,0.9853410414254964
28.6427,0.9857404686604748
28.74285,0.9860828348618849
28.842999,0.986394388105168
28.943148,0.9867162123344935
29.043297,0.9870140709297203
29.143446,0.9872925287735338
29.243595,0.9875744049110079
29.343746,0.9878882405956338
29.443895,0.9881415915846773
29.544044,0.9884154845458054
29.644194,0.9886597057694779
29.744343,0.9888845262417372
29.844492,0.9891150528173533
29.944641,0.9893318847449131
30.04479,0.9895601288791864
30.14494,0.9897963615581594
30.245089,0.9900268881337756
30.345238,0.990211765882537
30.445387,0.9904411512374818
30.545536,0.990635155056796
30.645687,0.9908063381575011
30.745836,0.9909672502721638
30.845985,0.9911281623868266
30.946135,0.9912662500880619
31.046284,0.9914123263339969
31.146433,0.9915367193871759
31.246582,0.9916668185437117
31.346731,0.9918037650242758
31.44688,0.9919247344154407
31.54703,0.992034291599892
31.647179,0.992137001460315
31.747328,0.992236287658724
31.847477,0.9923561135471239
31.947628,0.9924565428788888
32.047775,0.9925546859874831
32.147926,0.9926528328344352
32.248074,0.9927372815557837
32.348225,0.9928320046755165
32.44837,0.9929016178106821
32.548523,0.9929689485479735
32.648674,0.9930374230923587
32.74882,0.9930922006413415
32.848972,0.9931606751857267
32.94912,0.9932131703368352
33.04927,0.993272514941969
33.149418,0.9933329984856375
33.24957,0.9934003317876162
33.349716,0.9934904865036505
33.449867,0.9935623847752549
33.550014,0.9936491158944778
33.650166,0.9937301441053336
33.750313,0.9938191576224307
33.850464,0.9939150183331507
33.950615,0.9940234363617605
34.050762,0.994139838653349
34.150913,0.9942608103484295
34.25106,0.994377212640018
34.35121,0.9944799244565957
34.45136,0.99457806756519
34.55151,0.9947001805026768
34.651657,0.9948428303698196
34.75181,0.994971790761745
34.851955,0.9950973226448306
34.952106,0.9952194355823175
35.052254,0.9953426850675289
35.152405,0.9954659345527402
35.252556,0.9956108723383555
35.352703,0.995743251415064
35.452854,0.9958893304430857
35.553,0.9960262743155428
35.653152,0.9961552347074683
35.7533,0.9962910373809881
35.85345,0.9964108678336622
35.953598,0.9965421057114335
36.05375,0.9967007384059259
36.153896,0.9968399646762572
36.254047,0.9970111510372202
36.354195,0.99714695371074
36.454346,0.9973112863576885
36.554497,0.997453941658491
36.654644,0.9975851795362624
36.754795,0.9977289760794712
36.854942,0.9978282603870026
36.955093,0.9979229835067354
37.05524,0.9980097146259582
37.15539,0.9980964490488461
37.25554,0.9981843213670061
37.35569,0.9982573608810169
37.455837,0.9983246916183083
37.55599,0.9983874599506614
37.656136,0.9984559318868899
37.756287,0.9985244038231184
37.856438,0.9985894546402843
37.956585,0.9986522205818271
38.056736,0.9987127064293674
38.156883,0.9987788959677216
38.257034,0.9988325343608233
38.35718,0.9988975827002404
38.457333,0.9989557860629679
38.55748,0.9990379523864421
38.65763,0.9991098506580466
38.75778,0.9991737577985266
38.85793,0.9992342436460668
38.958076,0.9992901623939868
39.058228,0.999339233948284
39.15838,0.9993814599173214
39.258526,0.9994168370843728
39.358677,0.9994510743565653
39.458824,0.9994807455289311
39.558975,0.9995092765890916
39.659122,0.9995469361540174
39.759274,0.9995766084565842
39.85942,0.9996279624087556
39.95957,0.9996656234081674
40.05972,0.9996987181773446
40.15987,0.9997283904799115
40.260017,0.9997546380554657
40.36017,0.9997831680288942
40.46032,0.9998116990890548
40.560467,0.9998368054656719
40.660618,0.9998607715562067
40.760765,0.9998927251264467
40.860916,0.9999075612777302
40.961063,0.9999178320681644
41.061214,0.9999281032498222
41.16136,0.9999315268466336
41.261513,0.9999372330586657
41.36166,0.999940656655477
41.46181,0.9999417978978835
41.56196,0.9999417978978835
41.66211,0.9999417978978835
41.76226,0.99994293914029
41.862408,0.99994293914029
41.96256,0.9999440803826964
42.062706,0.9999440803826964
42.162857,0.9999440803826964
42.263004,0.9999452215816336
42.363155,0.9999452215816336
42.463303,0.9999475039795078
42.563454,0.9999475039795078
42.6636,0.999948645178445
42.763752,0.999948645178445
42.8639,0.999948645178445
42.96405,0.9999497863773821
43.0642,0.9999509276197885
43.16435,0.9999509276197885
43.2645,0.999952068862195
43.364647,0.999952068862195
43.464798,0.999952068862195
43.564945,0.999952068862195
43.665096,0.9999532101046015
43.765244,0.9999532101046015
43.865395,0.9999532101046015
43.96554,0.9999532101046015
44.065693,0.9999532101046015
44.16584,0.9999554925024757
44.26599,0.9999554925024757
44.366142,0.9999554925024757
44.46629,0.9999554925024757
44.56644,0.9999566337448822
44.666588,0.9999577749438193
44.76674,0.9999577749438193
44.866886,0.9999577749438193
44.967037,0.9999589161862258
45.067184,0.9999589161862258
45.167336,0.9999589161862258
45.267483,0.9999600573851629
45.367634,0.9999600573851629
45.46778,0.9999600573851629
45.567932,0.9999611985841
45.668083,0.9999611985841
45.76823,0.9999611985841
45.86838,0.9999634810689129
45.96853,0.99996462226785
46.06868,0.99996462226785
46.168827,0.99996462226785
46.26898,0.99996462226785
46.369125,0.99996462226785
46.469276,0.99996462226785
46.569424,0.99996462226785
46.669575,0.9999657635102565
46.769722,0.9999669047091936
46.869873,0.9999669047091936
46.970024,0.9999703284364129
47.07017,0.99997146963535
47.170322,0.9999737521201628
47.27047,0.9999760345180371
47.37062,0.9999771757604435
47.470768,0.9999794581583178
47.57092,0.9999794581583178
47.671066,0.999981740556192
47.771217,0.9999840230410049
47.871365,0.9999863054388791
47.971516,0.9999863054388791
48.071663,0.9999885878367534
48.171814,0.9999885878367534
48.271965,0.9999897290791598
48.372112,0.9999897290791598
48.472263,0.9999897290791598
48.57241,0.9999897290791598
48.67256,0.9999897290791598
48.77271,0.9999897290791598
48.87286,0.9999897290791598
48.973007,0.9999897290791598
49.07316,0.9999897290791598
49.173306,0.999990870278097
49.273457,0.9999920115205034
49.373604,0.9999931527194406
49.473755,0.9999942939183777
49.573906,0.9999954351607842
49.674053,0.9999954351607842
49.774204,0.9999954351607842
49.87435,0.9999954351607842
49.974503,0.9999954351607842
50.07465,0.9999965763597213
50.1748,0.9999977176021277
50.27495,0.9999977176021277
50.3751,0.9999977176021277
50.475246,0.9999977176021277
50.575397,0.9999977176021277
50.675545,0.9999977176021277
50.775696,0.9999977176021277
50.875847,0.9999977176021277
50.975994,0.9999977176021277
51.076145,0.9999977176021277
51.176292,0.9999977176021277
51.276443,0.9999977176021277
51.37659,0.9999977176021277
51.47674,0.9999977176021277
51.57689,0.9999977176021277
51.67704,0.9999977176021277
51.777187,0.9999977176021277
51.87734,0.9999977176021277
51.977486,1.000000000000002
