Bins,CDF values
18.653244,0.9981836350863212
18.75353,0.9983704539106345
18.853817,0.9985741466932728
18.954103,0.9987308334491485
19.05439,0.9989055994460867
19.154676,0.999090007704925
19.254963,0.9992912937503475
19.355247,0.9994901654020358
19.455534,0.999662520833499
19.55582,0.9998360815476998
19.656107,1.0000000000000004
