Bins,Normalized PDF values
4.577233886719512,0.0034905249028063454
4.7772338867195145,0.0032839241809594034
4.977233886719517,0.003227993598801944
5.17723388671952,0.0029608965329887705
5.377233886719523,0.002787397584255427
5.577233886719526,0.002720052597576037
5.777233886719529,0.002585362624217257
5.977233886719532,0.0025397050061295354
6.177233886719534,0.0023399529269957516
6.377233886719537,0.002237223286298377
6.57723388671954,0.002304568272977767
6.777233886719543,0.0022509205717246936
6.977233886719546,0.002096826110678632
7.177233886719549,0.0019552874946066937
7.3772338867195515,0.001821738961700107
7.577233886719554,0.0018023344740128251
7.777233886719557,0.0016938976310544856
7.97723388671956,0.0015477932531737751
8.177233886719563,0.001499852754181667
8.377233886719566,0.0013902744707711343
8.577233886719569,0.0013468997335877985
8.777233886719571,0.001290969151430339
8.977233886719574,0.0011254602858623468
9.177233886719577,0.0011791079871154202
9.37723388671958,0.0010946413936531345
9.577233886719583,0.001060398180087343
9.777233886719586,0.001101490036366293
9.977233886719588,0.0010661053823483083
10.177233886719591,0.0010649639418961153
10.377233886719594,0.0010455594542088335
10.577233886719597,0.000988487431599181
10.7772338867196,0.0009405469326070728
10.977233886719603,0.0009610928607465477
11.177233886719605,0.0010489837755654125
11.377233886719608,0.0009610928607465477
11.577233886719611,0.0008891821122583856
11.777233886719614,0.0008811920290930342
11.977233886719617,0.0008458073750750498
12.17723388671962,0.000806998399700486
12.377233886719623,0.000877767707736455
12.577233886719625,0.0007750380670390806
12.777233886719628,0.0007567750198039919
12.977233886719631,0.0007704723052303084
13.177233886719634,0.0008138470424136443
13.377233886719637,0.0008138470424136443
13.57723388671964,0.0007761795074912737
13.777233886719642,0.0007910182333697833
13.977233886719645,0.0007442191748298683
14.177233886719648,0.0007396534130210961
14.377233886719651,0.0007248146871425865
14.577233886719654,0.0007122588421684629
14.777233886719657,0.00073737053211671
14.97723388671966,0.0007396534130210961
15.177233886719662,0.0006962786758377603
15.377233886719665,0.0007442191748298683
15.577233886719668,0.0006962786758377603
15.77723388671967,0.0007339462107601309
15.977233886719674,0.0006871471522202159
16.177233886719677,0.0007019858780987255
16.37723388671968,0.0007054101994553047
16.577233886719682,0.0007465020557342544
16.777233886719685,0.0006506210577500382
16.977233886719688,0.0006312165700627564
17.17723388671969,0.0005844175115228414
17.377233886719694,0.0005684373451921386
17.577233886719696,0.000552457178861436
17.7772338867197,0.000553598619313629
17.977233886719702,0.000507941001225907
18.177233886719705,0.00046456626404257114
18.377233886719708,0.0005010923585127488
18.57723388671971,0.00045543474042502674
18.777233886719713,0.0004508689786162546
18.977233886719716,0.0004463032168074824
19.17723388671972,0.0004565761808772198
19.377233886719722,0.0004440203359030963
19.577233886719725,0.00047141490675572944
19.777233886719728,0.0004485860977118685
19.97723388671973,0.0004246158482158144
20.177233886719733,0.0004360302527377449
20.377233886719736,0.0004326059313811658
20.57723388671974,0.0004097771223373048
20.777233886719742,0.0004029284796241465
20.977233886719745,0.00040635280098072566
21.177233886719748,0.0004497275381640615
21.37723388671975,0.00041548432459827
21.577233886719753,0.00040178703917195346
21.777233886719756,0.00038808975374563686
21.97723388671976,0.0004074942414329187
22.177233886719762,0.00040635280098072566
22.377233886719765,0.0003664023851539689
22.577233886719767,0.00040635280098072566
22.77723388671977,0.00034471501656230095
22.977233886719773,0.00036526094470177586
23.177233886719776,0.0003150375648052817
23.37723388671978,0.0003047646007355442
23.57723388671978,0.0003275934097794052
23.777233886719785,0.00033558349294475655
23.977233886719787,0.000300198838926772
24.17723388671979,0.0002922087557614207
24.377233886719793,0.00034014925475352875
24.577233886719796,0.00027052138716975277
24.7772338867198,0.0002397024949605404
24.9772338867198,0.0002556826612912431
25.177233886719804,0.0003321591715881774
25.377233886719807,0.0003081889220921234
25.57723388671981,0.00035498798063203843
25.777233886719813,0.00035270509972765233
25.977233886719816,0.00031732044570966775
26.17723388671982,0.0003184618861618608
26.37723388671982,0.00033558349294475655
26.577233886719824,0.0003937969560066021
26.777233886719827,0.0004428788954509032
26.97723388671983,0.0004006455987197604
27.177233886719833,0.0003823825514846716
27.377233886719836,0.0004280401695723936
27.57723388671984,0.0003641195042495828
27.77723388671984,0.0002979159580223859
27.977233886719844,0.0002887844344048415
28.177233886719847,0.0002967745175701929
28.37723388671985,0.0002956330771179998
28.577233886719853,0.0002670970658131736
28.777233886719856,0.0002750871489785249
28.97723388671986,0.0002351367331517682
29.17723388671986,0.00023399529269957516
29.377233886719864,0.0002511168994824709
29.577233886719867,0.00018947911506404623
29.77723388671987,0.00017121606782895743
29.977233886719873,0.00019975207913378368
30.177233886719875,0.00020203496003816978
30.37723388671988,0.00019062055551623928
30.57723388671988,0.0002488340185780848
30.777233886719884,0.0002260052095342238
30.977233886719887,0.00017692327008992268
31.17723388671989,0.00018947911506404623
31.377233886719893,0.00014838725878509645
31.577233886719895,0.0001244170092890424
31.7772338867199,0.00015523590149825475
31.9772338867199,0.00010272964069737445
32.177233886719904,0.00010501252160176055
32.37723388671991,9.702243843640921e-05
32.57723388671991,7.875939120132042e-05
32.77723388671991,9.588099798421616e-05
32.977233886719915,7.761795074912737e-05
33.17723388671992,7.076930803596907e-05
33.37723388671992,9.131523617544396e-05
33.577233886719924,8.674947436667176e-05
33.77723388671993,8.218371255789956e-05
33.97723388671993,7.191074848816212e-05
34.17723388671993,8.446659346228566e-05
34.377233886719935,6.848642713158297e-05
34.57723388671994,7.076930803596907e-05
34.77723388671994,6.848642713158297e-05
34.977233886719944,7.533506984474127e-05
35.17723388671995,8.903235527105786e-05
35.37723388671995,9.816387888860227e-05
35.57723388671995,0.0001289827710978146
35.777233886719955,0.0001335485329065868
35.97723388671996,0.00013925573516755205
36.17723388671996,0.00020317640049036283
36.377233886719964,0.000207742162299135
36.57723388671997,0.00023627817360396126
36.77723388671997,0.00024769257812589176
36.97723388671997,0.0002830772321438763
37.177233886719975,0.00024769257812589176
37.37723388671998,0.0002328538522473821
37.57723388671998,0.00019290343642062538
37.77723388671998,0.00017464038918553658
37.977233886719986,0.00015980166330702692
38.17723388671999,0.00015980166330702692
38.37723388671999,0.00013012421155000764
38.577233886719995,8.560803391447871e-05
38.77723388672,9.930531934079532e-05
38.97723388672,7.191074848816212e-05
39.17723388672,5.478914170526638e-05
39.377233886720006,5.821346306184553e-05
39.57723388672001,3.538465401798454e-05
39.77723388672001,2.397024949605404e-05
39.977233886720015,1.1414404521930495e-05
40.17723388672002,1.4838725878509644e-05
40.37723388672002,4.565761808772198e-06
40.57723388672002,1.1414404521930496e-06
40.777233886720026,1.1414404521930496e-06
40.97723388672003,3.4243213565791486e-06
41.17723388672003,2.282880904386099e-06
41.377233886720035,2.282880904386099e-06
41.57723388672004,0.0
41.77723388672004,2.282880904386099e-06
41.97723388672004,0.0
42.177233886720046,1.1414404521930496e-06
42.37723388672005,1.1414404521930496e-06
42.57723388672005,1.1414404521930496e-06
42.777233886720055,0.0
42.97723388672006,2.282880904386099e-06
43.17723388672006,1.1414404521930496e-06
43.37723388672006,0.0
43.577233886720066,1.1414404521930496e-06
43.77723388672007,1.1414404521930496e-06
43.97723388672007,4.565761808772198e-06
44.177233886720074,3.4243213565791486e-06
44.37723388672008,2.282880904386099e-06
44.57723388672008,3.4243213565791486e-06
44.77723388672008,3.4243213565791486e-06
44.977233886720086,2.282880904386099e-06
45.17723388672009,2.282880904386099e-06
45.37723388672009,1.1414404521930496e-06
45.577233886720094,0.0
45.7772338867201,0.0
45.9772338867201,0.0
46.1772338867201,0.0
46.377233886720106,2.282880904386099e-06
46.57723388672011,2.282880904386099e-06
46.77723388672011,1.1414404521930496e-06
46.977233886720114,0.0
47.17723388672012,2.282880904386099e-06
47.37723388672012,0.0
47.57723388672012,0.0
47.777233886720126,0.0
47.97723388672013,0.0
48.17723388672013,0.0
48.377233886720134,0.0
48.57723388672014,0.0
48.77723388672014,0.0
